algorithmCode,scenarioCode,caseCount,repetition,randomSeed,solverAlgorithm,solverStatus,scheduledCases,unscheduledCases,theatreUtilisationPercent,averageWaitingHours,maxWaitingHours,emergencyAverageWaitingHours,conflictCount,hardConstraintViolations,jainFairnessIndex,continuityMovedCases,runtimeMs,createdAt
PRIORITY_GREEDY,EMERGENCY_SURGE,50,1,42,PRIORITY_GREEDY_V1,FEASIBLE,24,26,75.64,6.08,21.37,2.38,0,0,0.9393,0,263,2026-08-25 02:36:54
PRIORITY_GREEDY,EMERGENCY_SURGE,50,2,43,PRIORITY_GREEDY_V1,FEASIBLE,23,27,79.61,5.83,20.32,2.46,0,0,0.9526,0,260,2026-08-25 02:36:54
PRIORITY_GREEDY,EMERGENCY_SURGE,50,3,44,PRIORITY_GREEDY_V1,FEASIBLE,23,27,78.95,5.80,20.04,2.41,0,0,0.9484,0,101,2026-08-25 02:36:54
PRIORITY_GREEDY,EMERGENCY_SURGE,50,4,45,PRIORITY_GREEDY_V1,FEASIBLE,25,25,80.77,6.29,20.58,2.65,0,0,0.9650,0,87,2026-08-25 02:36:54
PRIORITY_GREEDY,EMERGENCY_SURGE,50,5,46,PRIORITY_GREEDY_V1,FEASIBLE,25,25,78.85,6.31,21.78,2.32,0,0,0.9403,0,96,2026-08-25 02:36:54
PURE_CP_SAT,EMERGENCY_SURGE,50,1,42,CP_SAT_V1,FEASIBLE,28,22,80.13,3.62,20.68,1.14,0,0,0.9489,0,20441,2026-08-25 02:37:15
PURE_CP_SAT,EMERGENCY_SURGE,50,2,43,CP_SAT_V1,FEASIBLE,28,22,79.61,3.51,17.71,2.19,0,0,0.9651,0,20859,2026-08-25 02:37:36
PURE_CP_SAT,EMERGENCY_SURGE,50,3,44,CP_SAT_V1,FEASIBLE,28,22,76.97,3.49,21.52,1.34,0,0,0.9628,0,21655,2026-08-25 02:37:58
PURE_CP_SAT,EMERGENCY_SURGE,50,4,45,CP_SAT_V1,FEASIBLE,27,23,78.21,2.92,19.38,1.29,0,0,0.9627,0,20572,2026-08-25 02:38:19
PURE_CP_SAT,EMERGENCY_SURGE,50,5,46,CP_SAT_V1,FEASIBLE,27,23,75.64,3.29,17.37,1.73,0,0,0.9603,0,21080,2026-08-25 02:38:40
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,50,1,42,CP_SAT_V1,FEASIBLE,29,21,53.42,2.98,17.09,1.16,0,0,0.9615,0,21339,2026-08-25 02:32:36
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,50,2,43,CP_SAT_V1,FEASIBLE,29,21,53.95,3.77,16.39,1.37,0,0,0.9540,0,21379,2026-08-25 02:32:57
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,50,3,44,CP_SAT_V1,FEASIBLE,29,21,53.07,3.03,15.39,1.02,0,0,0.9457,0,21341,2026-08-25 02:33:19
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,50,4,45,CP_SAT_V1,FEASIBLE,28,22,54.27,3.53,21.63,1.25,0,0,0.9568,0,21980,2026-08-25 02:33:41
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,50,5,46,CP_SAT_V1,FEASIBLE,29,21,53.85,4.14,19.23,1.76,0,0,0.9592,0,21444,2026-08-25 02:34:03
PRIORITY_GREEDY,RESOURCE_MODERATE,50,1,42,PRIORITY_GREEDY_V1,FEASIBLE,24,26,52.99,8.12,25.14,3.20,0,0,0.9447,0,956,2026-08-25 02:30:23
PRIORITY_GREEDY,RESOURCE_MODERATE,50,2,43,PRIORITY_GREEDY_V1,FEASIBLE,24,26,52.63,7.48,24.69,2.81,0,0,0.9484,0,769,2026-08-25 02:30:24
PRIORITY_GREEDY,RESOURCE_MODERATE,50,3,44,PRIORITY_GREEDY_V1,FEASIBLE,23,27,53.51,7.60,24.69,2.67,0,0,0.9500,0,733,2026-08-25 02:30:24
PRIORITY_GREEDY,RESOURCE_MODERATE,50,4,45,PRIORITY_GREEDY_V1,FEASIBLE,25,25,52.99,8.43,25.95,3.08,0,0,0.9515,0,746,2026-08-25 02:30:25
PRIORITY_GREEDY,RESOURCE_MODERATE,50,5,46,PRIORITY_GREEDY_V1,FEASIBLE,24,26,52.14,8.50,24.46,2.86,0,0,0.9500,0,718,2026-08-25 02:30:26
PURE_CP_SAT,RESOURCE_MODERATE,50,1,42,CP_SAT_V1,FEASIBLE,29,21,53.42,3.08,19.48,1.35,0,0,0.9615,0,21192,2026-08-25 02:30:47
PURE_CP_SAT,RESOURCE_MODERATE,50,2,43,CP_SAT_V1,FEASIBLE,28,22,52.19,3.47,16.16,0.86,0,0,0.9286,0,21463,2026-08-25 02:31:10
PURE_CP_SAT,RESOURCE_MODERATE,50,3,44,CP_SAT_V1,FEASIBLE,29,21,53.07,3.08,15.39,1.12,0,0,0.9457,0,21371,2026-08-25 02:31:31
PURE_CP_SAT,RESOURCE_MODERATE,50,4,45,CP_SAT_V1,FEASIBLE,28,22,54.70,3.47,23.56,1.25,0,0,0.9543,0,21539,2026-08-25 02:31:53
PURE_CP_SAT,RESOURCE_MODERATE,50,5,46,CP_SAT_V1,FEASIBLE,28,22,53.42,3.56,18.09,1.16,0,0,0.9489,0,21217,2026-08-25 02:32:14
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,1,42,CP_SAT_V1,OPTIMAL,26,24,95.37,2.09,8.87,1.16,0,0,0.9992,0,9999,2026-08-25 02:35:47
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,2,43,CP_SAT_V1,FEASIBLE,25,25,95.28,1.72,4.89,1.37,0,0,0.9976,0,20893,2026-08-25 02:36:08
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,3,44,CP_SAT_V1,OPTIMAL,25,25,95.28,1.75,4.39,1.89,0,0,0.9976,0,14102,2026-08-25 02:36:22
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,4,45,CP_SAT_V1,FEASIBLE,24,26,95.37,1.20,4.69,1.19,0,0,0.9992,0,20441,2026-08-25 02:36:43
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,5,46,CP_SAT_V1,OPTIMAL,25,25,94.44,1.65,4.01,1.76,0,0,0.9996,0,9251,2026-08-25 02:36:53
PRIORITY_GREEDY,RESOURCE_TIGHT,50,1,42,PRIORITY_GREEDY_V1,FEASIBLE,20,30,91.67,5.37,17.03,3.20,0,0,0.9975,0,205,2026-08-25 02:34:03
PRIORITY_GREEDY,RESOURCE_TIGHT,50,2,43,PRIORITY_GREEDY_V1,FEASIBLE,21,29,92.45,5.24,15.80,2.81,0,0,0.9963,0,239,2026-08-25 02:34:05
PRIORITY_GREEDY,RESOURCE_TIGHT,50,3,44,PRIORITY_GREEDY_V1,FEASIBLE,20,30,94.34,5.09,15.57,2.67,0,0,0.9964,0,206,2026-08-25 02:34:05
PRIORITY_GREEDY,RESOURCE_TIGHT,50,4,45,PRIORITY_GREEDY_V1,FEASIBLE,21,29,94.44,5.61,17.63,3.08,0,0,0.9966,0,164,2026-08-25 02:34:05
PRIORITY_GREEDY,RESOURCE_TIGHT,50,5,46,PRIORITY_GREEDY_V1,FEASIBLE,20,30,92.59,5.67,17.44,2.86,0,0,0.9964,0,110,2026-08-25 02:34:06
PURE_CP_SAT,RESOURCE_TIGHT,50,1,42,CP_SAT_V1,OPTIMAL,26,24,95.37,2.09,10.46,1.16,0,0,0.9992,0,7705,2026-08-25 02:34:13
PURE_CP_SAT,RESOURCE_TIGHT,50,2,43,CP_SAT_V1,FEASIBLE,25,25,91.51,1.75,5.35,1.37,0,0,0.9999,0,20893,2026-08-25 02:34:34
PURE_CP_SAT,RESOURCE_TIGHT,50,3,44,CP_SAT_V1,FEASIBLE,25,25,91.51,1.15,4.00,0.99,0,0,0.9974,0,20546,2026-08-25 02:34:55
PURE_CP_SAT,RESOURCE_TIGHT,50,4,45,CP_SAT_V1,FEASIBLE,24,26,96.30,1.31,4.90,1.21,0,0,0.9985,0,20810,2026-08-25 02:35:16
PURE_CP_SAT,RESOURCE_TIGHT,50,5,46,CP_SAT_V1,FEASIBLE,25,25,94.44,1.65,4.01,1.76,0,0,0.9996,0,20505,2026-08-25 02:35:37
