algorithmCode,scenarioCode,caseCount,repetition,randomSeed,solverAlgorithm,solverStatus,scheduledCases,unscheduledCases,theatreUtilisationPercent,averageWaitingHours,maxWaitingHours,emergencyAverageWaitingHours,conflictCount,hardConstraintViolations,jainFairnessIndex,continuityMovedCases,runtimeMs,createdAt
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,25,4,45,CP_SAT_V1,OPTIMAL,15,10,57.89,1.90,8.38,1.60,0,0,0.9776,0,3693,2026-08-25 02:42:10
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,25,5,46,CP_SAT_V1,OPTIMAL,16,9,59.65,2.44,9.27,1.57,0,0,0.9923,0,1935,2026-08-25 02:42:12
ABLATION_NO_PRIORITY,RESOURCE_TIGHT,25,1,42,CP_SAT_V1,OPTIMAL,14,11,98.21,1.24,3.67,1.04,0,0,0.9997,0,935,2026-08-25 02:42:54
ABLATION_NO_PRIORITY,RESOURCE_TIGHT,25,2,43,CP_SAT_V1,OPTIMAL,13,12,98.08,1.03,2.85,0.97,0,0,0.9996,0,643,2026-08-25 02:42:55
ABLATION_NO_PRIORITY,RESOURCE_TIGHT,25,3,44,CP_SAT_V1,OPTIMAL,13,12,96.15,1.21,3.88,1.20,0,0,0.9984,0,660,2026-08-25 02:42:55
ABLATION_NO_PRIORITY,RESOURCE_TIGHT,25,4,45,CP_SAT_V1,OPTIMAL,12,13,98.08,0.94,2.94,1.07,0,0,0.9996,0,841,2026-08-25 02:42:56
ABLATION_NO_PRIORITY,RESOURCE_TIGHT,25,5,46,CP_SAT_V1,OPTIMAL,13,12,98.08,1.32,4.02,1.17,0,0,0.9996,0,690,2026-08-25 02:42:57
ABLATION_NO_WAITING,RESOURCE_TIGHT,25,1,42,CP_SAT_V1,OPTIMAL,14,11,98.21,1.24,3.67,1.04,0,0,0.9997,0,548,2026-08-25 02:42:58
ABLATION_NO_WAITING,RESOURCE_TIGHT,25,2,43,CP_SAT_V1,OPTIMAL,13,12,96.15,1.70,5.25,1.07,0,0,1.0000,0,574,2026-08-25 02:42:58
ABLATION_NO_WAITING,RESOURCE_TIGHT,25,3,44,CP_SAT_V1,OPTIMAL,13,12,94.23,1.15,3.02,1.20,0,0,0.9996,0,515,2026-08-25 02:43:00
ABLATION_NO_WAITING,RESOURCE_TIGHT,25,4,45,CP_SAT_V1,OPTIMAL,12,13,92.31,1.56,4.83,1.42,0,0,0.9983,0,491,2026-08-25 02:43:00
ABLATION_NO_WAITING,RESOURCE_TIGHT,25,5,46,CP_SAT_V1,OPTIMAL,13,12,98.08,1.32,4.02,1.17,0,0,0.9996,0,525,2026-08-25 02:43:01
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,25,1,42,CP_SAT_V1,OPTIMAL,14,11,98.21,1.24,3.67,1.04,0,0,0.9997,0,489,2026-08-25 02:43:02
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,25,2,43,CP_SAT_V1,OPTIMAL,13,12,96.15,1.64,8.42,0.97,0,0,1.0000,0,454,2026-08-25 02:43:02
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,25,3,44,CP_SAT_V1,OPTIMAL,13,12,94.23,1.15,3.02,1.20,0,0,0.9996,0,490,2026-08-25 02:43:03
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,25,4,45,CP_SAT_V1,OPTIMAL,12,13,92.31,1.63,4.83,1.42,0,0,0.9983,0,500,2026-08-25 02:43:03
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,25,5,46,CP_SAT_V1,OPTIMAL,13,12,98.08,1.32,4.02,1.17,0,0,0.9996,0,473,2026-08-25 02:43:04
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,25,1,42,CP_SAT_V1,OPTIMAL,14,11,98.21,1.24,3.67,1.04,0,0,0.9997,0,561,2026-08-25 02:42:50
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,25,2,43,CP_SAT_V1,OPTIMAL,13,12,98.08,1.03,2.85,0.97,0,0,0.9996,0,728,2026-08-25 02:42:51
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,25,3,44,CP_SAT_V1,OPTIMAL,13,12,96.15,1.21,3.88,1.20,0,0,0.9984,0,678,2026-08-25 02:42:51
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,25,4,45,CP_SAT_V1,OPTIMAL,12,13,98.08,0.94,2.94,1.07,0,0,0.9996,0,774,2026-08-25 02:42:52
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,25,5,46,CP_SAT_V1,OPTIMAL,13,12,98.08,1.32,4.02,1.17,0,0,0.9996,0,578,2026-08-25 02:42:53
ABLATION_NO_PRIORITY,BASELINE,50,1,42,CP_SAT_V1,FEASIBLE,29,21,79.49,3.04,14.50,1.26,0,0,0.9639,0,20764,2026-08-25 02:45:50
ABLATION_NO_PRIORITY,BASELINE,50,2,43,CP_SAT_V1,FEASIBLE,28,22,78.29,3.47,16.16,0.86,0,0,0.9286,0,20954,2026-08-25 02:46:11
ABLATION_NO_PRIORITY,BASELINE,50,3,44,CP_SAT_V1,FEASIBLE,29,21,79.61,3.09,16.16,1.02,0,0,0.9457,0,20753,2026-08-25 02:46:32
ABLATION_NO_PRIORITY,BASELINE,50,4,45,CP_SAT_V1,FEASIBLE,28,22,80.77,3.82,21.97,1.21,0,0,0.9592,0,20717,2026-08-25 02:46:53
ABLATION_NO_PRIORITY,BASELINE,50,5,46,CP_SAT_V1,FEASIBLE,29,21,81.41,3.91,19.66,1.76,0,0,0.9568,0,20885,2026-08-25 02:47:14
ABLATION_NO_WAITING,BASELINE,50,1,42,CP_SAT_V1,OPTIMAL,29,21,80.77,4.60,33.01,1.26,0,0,0.9592,0,14764,2026-08-25 02:47:29
ABLATION_NO_WAITING,BASELINE,50,2,43,CP_SAT_V1,FEASIBLE,29,21,78.95,4.39,27.57,1.63,0,0,0.9615,0,20725,2026-08-25 02:47:50
ABLATION_NO_WAITING,BASELINE,50,3,44,CP_SAT_V1,OPTIMAL,29,21,81.58,4.97,30.72,2.15,0,0,0.9515,0,15946,2026-08-25 02:48:07
ABLATION_NO_WAITING,BASELINE,50,4,45,CP_SAT_V1,FEASIBLE,28,22,81.41,6.19,25.82,1.29,0,0,0.9568,0,20892,2026-08-25 02:48:28
ABLATION_NO_WAITING,BASELINE,50,5,46,CP_SAT_V1,OPTIMAL,29,21,80.13,4.75,26.21,1.81,0,0,0.9615,0,15443,2026-08-25 02:48:44
ABLATION_THROUGHPUT_ONLY,BASELINE,50,1,42,CP_SAT_V1,OPTIMAL,29,21,78.85,3.86,24.03,1.16,0,0,0.9662,0,15373,2026-08-25 02:48:59
ABLATION_THROUGHPUT_ONLY,BASELINE,50,2,43,CP_SAT_V1,OPTIMAL,29,21,78.95,4.25,21.57,1.37,0,0,0.9615,0,16655,2026-08-25 02:49:16
ABLATION_THROUGHPUT_ONLY,BASELINE,50,3,44,CP_SAT_V1,OPTIMAL,29,21,78.29,4.39,29.62,1.56,0,0,0.9510,0,13423,2026-08-25 02:49:30
ABLATION_THROUGHPUT_ONLY,BASELINE,50,4,45,CP_SAT_V1,OPTIMAL,28,22,78.21,5.63,32.22,1.56,0,0,0.9566,0,20227,2026-08-25 02:49:50
ABLATION_THROUGHPUT_ONLY,BASELINE,50,5,46,CP_SAT_V1,OPTIMAL,29,21,80.13,4.75,23.21,1.81,0,0,0.9615,0,16231,2026-08-25 02:50:07
HYBRID_PRIORITY_CP_SAT,BASELINE,50,1,42,CP_SAT_V1,FEASIBLE,29,21,81.41,4.06,27.35,1.20,0,0,0.9568,0,20696,2026-08-25 02:44:05
HYBRID_PRIORITY_CP_SAT,BASELINE,50,2,43,CP_SAT_V1,FEASIBLE,28,22,77.63,3.53,15.66,1.07,0,0,0.9315,0,20584,2026-08-25 02:44:26
HYBRID_PRIORITY_CP_SAT,BASELINE,50,3,44,CP_SAT_V1,FEASIBLE,29,21,79.61,3.08,16.16,1.12,0,0,0.9457,0,20868,2026-08-25 02:44:47
HYBRID_PRIORITY_CP_SAT,BASELINE,50,4,45,CP_SAT_V1,FEASIBLE,28,22,80.77,3.67,17.97,1.25,0,0,0.9592,0,20731,2026-08-25 02:45:08
HYBRID_PRIORITY_CP_SAT,BASELINE,50,5,46,CP_SAT_V1,FEASIBLE,29,21,81.41,3.75,16.23,1.76,0,0,0.9568,0,20868,2026-08-25 02:45:29
ABLATION_NO_PRIORITY,EMERGENCY_SURGE,50,1,42,CP_SAT_V1,FEASIBLE,28,22,77.56,3.57,20.68,1.41,0,0,0.9457,0,20882,2026-08-25 03:03:24
ABLATION_NO_PRIORITY,EMERGENCY_SURGE,50,2,43,CP_SAT_V1,FEASIBLE,28,22,78.95,3.56,14.66,2.19,0,0,0.9675,0,21141,2026-08-25 03:03:46
ABLATION_NO_PRIORITY,EMERGENCY_SURGE,50,3,44,CP_SAT_V1,FEASIBLE,28,22,75.66,2.98,15.16,1.28,0,0,0.9615,0,21196,2026-08-25 03:04:07
ABLATION_NO_PRIORITY,EMERGENCY_SURGE,50,4,45,CP_SAT_V1,FEASIBLE,27,23,76.92,3.13,16.79,1.29,0,0,0.9675,0,20487,2026-08-25 03:04:28
ABLATION_NO_PRIORITY,EMERGENCY_SURGE,50,5,46,CP_SAT_V1,FEASIBLE,27,23,75.64,3.27,16.39,1.73,0,0,0.9603,0,21146,2026-08-25 03:04:49
ABLATION_NO_WAITING,EMERGENCY_SURGE,50,1,42,CP_SAT_V1,FEASIBLE,28,22,76.28,3.64,21.23,1.24,0,0,0.9510,0,20519,2026-08-25 03:05:10
ABLATION_NO_WAITING,EMERGENCY_SURGE,50,2,43,CP_SAT_V1,FEASIBLE,28,22,76.97,5.98,27.80,2.31,0,0,0.9743,0,20967,2026-08-25 03:05:31
ABLATION_NO_WAITING,EMERGENCY_SURGE,50,3,44,CP_SAT_V1,FEASIBLE,28,22,75.66,3.83,19.32,1.64,0,0,0.9615,0,21275,2026-08-25 03:05:53
ABLATION_NO_WAITING,EMERGENCY_SURGE,50,4,45,CP_SAT_V1,FEASIBLE,27,23,80.13,4.75,18.77,1.66,0,0,0.9726,0,20685,2026-08-25 03:06:13
ABLATION_NO_WAITING,EMERGENCY_SURGE,50,5,46,CP_SAT_V1,FEASIBLE,27,23,76.92,4.63,24.96,1.73,0,0,0.9552,0,20673,2026-08-25 03:06:34
ABLATION_THROUGHPUT_ONLY,EMERGENCY_SURGE,50,1,42,CP_SAT_V1,OPTIMAL,28,22,76.28,3.76,18.98,1.24,0,0,0.9510,0,11246,2026-08-25 03:06:47
ABLATION_THROUGHPUT_ONLY,EMERGENCY_SURGE,50,2,43,CP_SAT_V1,OPTIMAL,28,22,77.63,5.26,27.24,2.41,0,0,0.9721,0,19014,2026-08-25 03:07:06
ABLATION_THROUGHPUT_ONLY,EMERGENCY_SURGE,50,3,44,CP_SAT_V1,OPTIMAL,28,22,75.66,4.39,20.09,1.67,0,0,0.9615,0,14055,2026-08-25 03:07:20
ABLATION_THROUGHPUT_ONLY,EMERGENCY_SURGE,50,4,45,CP_SAT_V1,OPTIMAL,27,23,78.21,4.58,18.77,1.72,0,0,0.9787,0,15540,2026-08-25 03:07:36
ABLATION_THROUGHPUT_ONLY,EMERGENCY_SURGE,50,5,46,CP_SAT_V1,FEASIBLE,27,23,75.00,4.47,26.73,1.73,0,0,0.9628,0,20712,2026-08-25 03:07:57
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,50,1,42,CP_SAT_V1,FEASIBLE,28,22,76.92,3.19,16.30,1.14,0,0,0.9484,0,21011,2026-08-25 03:01:39
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,50,2,43,CP_SAT_V1,FEASIBLE,28,22,78.95,3.68,21.32,2.19,0,0,0.9675,0,20757,2026-08-25 03:02:00
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,50,3,44,CP_SAT_V1,FEASIBLE,28,22,77.63,3.47,21.32,1.28,0,0,0.9537,0,20914,2026-08-25 03:02:21
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,50,4,45,CP_SAT_V1,FEASIBLE,27,23,76.92,3.13,19.04,1.29,0,0,0.9675,0,20743,2026-08-25 03:02:42
HYBRID_PRIORITY_CP_SAT,EMERGENCY_SURGE,50,5,46,CP_SAT_V1,FEASIBLE,27,23,77.56,3.20,18.48,1.73,0,0,0.9526,0,20942,2026-08-25 03:03:03
ABLATION_NO_PRIORITY,RESOURCE_MODERATE,50,1,42,CP_SAT_V1,FEASIBLE,29,21,52.99,3.15,18.48,1.26,0,0,0.9639,0,21575,2026-08-25 02:52:18
ABLATION_NO_PRIORITY,RESOURCE_MODERATE,50,2,43,CP_SAT_V1,FEASIBLE,28,22,51.75,3.53,15.66,1.07,0,0,0.9315,0,21716,2026-08-25 02:52:40
ABLATION_NO_PRIORITY,RESOURCE_MODERATE,50,3,44,CP_SAT_V1,FEASIBLE,29,21,52.63,3.53,26.62,1.09,0,0,0.9484,0,21577,2026-08-25 02:53:01
ABLATION_NO_PRIORITY,RESOURCE_MODERATE,50,4,45,CP_SAT_V1,FEASIBLE,28,22,52.99,4.09,20.04,1.56,0,0,0.9579,0,21556,2026-08-25 02:53:23
ABLATION_NO_PRIORITY,RESOURCE_MODERATE,50,5,46,CP_SAT_V1,FEASIBLE,29,21,54.27,3.90,16.00,1.76,0,0,0.9568,0,21541,2026-08-25 02:53:45
ABLATION_NO_WAITING,RESOURCE_MODERATE,50,1,42,CP_SAT_V1,OPTIMAL,29,21,53.85,3.77,24.26,1.16,0,0,0.9592,0,17383,2026-08-25 02:54:03
ABLATION_NO_WAITING,RESOURCE_MODERATE,50,2,43,CP_SAT_V1,FEASIBLE,29,21,52.63,4.28,27.57,1.42,0,0,0.9615,0,21597,2026-08-25 02:54:25
ABLATION_NO_WAITING,RESOURCE_MODERATE,50,3,44,CP_SAT_V1,OPTIMAL,29,21,54.39,4.77,23.17,2.18,0,0,0.9515,0,17775,2026-08-25 02:54:43
ABLATION_NO_WAITING,RESOURCE_MODERATE,50,4,45,CP_SAT_V1,FEASIBLE,28,22,52.99,4.99,27.63,1.41,0,0,0.9579,0,21595,2026-08-25 02:55:05
ABLATION_NO_WAITING,RESOURCE_MODERATE,50,5,46,CP_SAT_V1,OPTIMAL,29,21,53.42,4.72,28.23,1.76,0,0,0.9615,0,18271,2026-08-25 02:55:24
ABLATION_THROUGHPUT_ONLY,RESOURCE_MODERATE,50,1,42,CP_SAT_V1,OPTIMAL,29,21,52.56,3.83,25.14,1.26,0,0,0.9662,0,16493,2026-08-25 02:55:40
ABLATION_THROUGHPUT_ONLY,RESOURCE_MODERATE,50,2,43,CP_SAT_V1,OPTIMAL,29,21,52.63,4.31,25.24,1.48,0,0,0.9615,0,17386,2026-08-25 02:55:58
ABLATION_THROUGHPUT_ONLY,RESOURCE_MODERATE,50,3,44,CP_SAT_V1,OPTIMAL,29,21,52.19,4.50,28.17,1.77,0,0,0.9510,0,14327,2026-08-25 02:56:13
ABLATION_THROUGHPUT_ONLY,RESOURCE_MODERATE,50,4,45,CP_SAT_V1,FEASIBLE,28,22,52.99,5.54,32.22,1.32,0,0,0.9639,0,21787,2026-08-25 02:56:35
ABLATION_THROUGHPUT_ONLY,RESOURCE_MODERATE,50,5,46,CP_SAT_V1,OPTIMAL,29,21,53.42,4.72,26.83,1.76,0,0,0.9615,0,14378,2026-08-25 02:56:49
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,50,1,42,CP_SAT_V1,FEASIBLE,29,21,53.85,2.95,19.98,1.16,0,0,0.9592,0,21274,2026-08-25 02:50:28
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,50,2,43,CP_SAT_V1,FEASIBLE,29,21,53.51,3.94,17.69,1.53,0,0,0.9566,0,21767,2026-08-25 02:50:50
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,50,3,44,CP_SAT_V1,FEASIBLE,29,21,53.07,3.64,23.62,1.51,0,0,0.9457,0,21779,2026-08-25 02:51:12
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,50,4,45,CP_SAT_V1,FEASIBLE,28,22,52.56,4.03,18.63,1.55,0,0,0.9540,0,21886,2026-08-25 02:51:34
HYBRID_PRIORITY_CP_SAT,RESOURCE_MODERATE,50,5,46,CP_SAT_V1,FEASIBLE,28,22,52.99,4.03,20.21,1.37,0,0,0.9447,0,21651,2026-08-25 02:51:56
ABLATION_NO_PRIORITY,RESOURCE_TIGHT,50,1,42,CP_SAT_V1,OPTIMAL,26,24,95.37,2.09,8.87,1.16,0,0,0.9992,0,10476,2026-08-25 02:58:31
ABLATION_NO_PRIORITY,RESOURCE_TIGHT,50,2,43,CP_SAT_V1,FEASIBLE,25,25,94.34,1.46,4.66,1.37,0,0,0.9984,0,20936,2026-08-25 02:58:52
ABLATION_NO_PRIORITY,RESOURCE_TIGHT,50,3,44,CP_SAT_V1,FEASIBLE,25,25,91.51,1.17,4.00,1.02,0,0,0.9974,0,20746,2026-08-25 02:59:13
ABLATION_NO_PRIORITY,RESOURCE_TIGHT,50,4,45,CP_SAT_V1,OPTIMAL,24,26,94.44,1.15,4.69,1.09,0,0,0.9985,0,17064,2026-08-25 02:59:30
ABLATION_NO_PRIORITY,RESOURCE_TIGHT,50,5,46,CP_SAT_V1,OPTIMAL,25,25,94.44,1.65,4.01,1.76,0,0,0.9996,0,13979,2026-08-25 02:59:44
ABLATION_NO_WAITING,RESOURCE_TIGHT,50,1,42,CP_SAT_V1,OPTIMAL,26,24,95.37,2.16,14.05,1.26,0,0,0.9992,0,5558,2026-08-25 02:59:50
ABLATION_NO_WAITING,RESOURCE_TIGHT,50,2,43,CP_SAT_V1,FEASIBLE,25,25,93.40,3.08,22.45,1.37,0,0,0.9991,0,20673,2026-08-25 03:00:11
ABLATION_NO_WAITING,RESOURCE_TIGHT,50,3,44,CP_SAT_V1,OPTIMAL,25,25,93.40,2.55,10.87,2.09,0,0,0.9991,0,6371,2026-08-25 03:00:17
ABLATION_NO_WAITING,RESOURCE_TIGHT,50,4,45,CP_SAT_V1,FEASIBLE,24,26,91.67,1.43,4.90,1.34,0,0,0.9991,0,20553,2026-08-25 03:00:38
ABLATION_NO_WAITING,RESOURCE_TIGHT,50,5,46,CP_SAT_V1,OPTIMAL,25,25,93.52,2.79,17.21,1.76,0,0,0.9999,0,5877,2026-08-25 03:00:44
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,50,1,42,CP_SAT_V1,OPTIMAL,26,24,95.37,2.10,11.05,1.26,0,0,0.9992,0,5439,2026-08-25 03:00:50
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,50,2,43,CP_SAT_V1,OPTIMAL,25,25,90.57,1.94,4.89,1.53,0,0,1.0000,0,9049,2026-08-25 03:00:59
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,50,3,44,CP_SAT_V1,OPTIMAL,25,25,89.62,1.67,5.99,1.56,0,0,0.9990,0,5263,2026-08-25 03:01:05
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,50,4,45,CP_SAT_V1,OPTIMAL,24,26,91.67,1.58,4.90,1.60,0,0,0.9991,0,7060,2026-08-25 03:01:12
ABLATION_THROUGHPUT_ONLY,RESOURCE_TIGHT,50,5,46,CP_SAT_V1,OPTIMAL,25,25,93.52,2.25,11.83,1.76,0,0,0.9999,0,5478,2026-08-25 03:01:18
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,1,42,CP_SAT_V1,OPTIMAL,26,24,95.37,2.09,8.87,1.16,0,0,0.9992,0,10522,2026-08-25 02:57:00
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,2,43,CP_SAT_V1,FEASIBLE,25,25,93.40,1.87,10.14,1.37,0,0,0.9991,0,20552,2026-08-25 02:57:21
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,3,44,CP_SAT_V1,FEASIBLE,25,25,95.28,2.01,6.94,1.89,0,0,0.9976,0,20518,2026-08-25 02:57:41
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,4,45,CP_SAT_V1,OPTIMAL,24,26,94.44,1.15,4.69,1.09,0,0,0.9985,0,17622,2026-08-25 02:57:59
HYBRID_PRIORITY_CP_SAT,RESOURCE_TIGHT,50,5,46,CP_SAT_V1,FEASIBLE,25,25,94.44,1.65,4.01,1.76,0,0,0.9996,0,20600,2026-08-25 02:58:20
